AAPL R735QTJ8XC9X,AAPL,20200630,3326,2593827856,931030719399.059,62056050,60809616,9515,1617839777,171210197,1
AAPL R735QTJ8XC9X,AAPL,20200930,1187,335219945,38915282434,1435688,2298123,179897,240020571,14222551,1
AIG R735QTJ8XC9X,AIG,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1
AIG R735QTJ8XC9X,AIG,20200930,160,10112339,280305939,569400,1153241,0,8330129,339372,1
BNO UN3IMQ2JU1YD,BNO,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
BNO UN3IMQ2JU1YD,BNO,20200930,8,411573,4380888,10100,3600,0,162067,0,0
EEM SNQLASP67O85,EEM,20200630,1095,402262479,16095967604,162866492,266937301,941231,298688854,30555320,1
EEM SNQLASP67O85,EEM,20200930,355,44167941,1943657292,3144700,2044000,8063,37589953,112180,1
GOOCV VP83T1ZUHROL,GOOG,20200630,2565,224502610,311709831305,3153704,4007761,864,145035245,12170834,1
GOOCV VP83T1ZUHROL,GOOG,20200930,833,6287535,9232322274,9110,12336,1378,4904872,351036,1
GOOG T1AZ164W5VTX,GOOGL,20200630,2793,233418694,326977367860,5357763,5656871,5140,152181786,18129403,1
GOOG T1AZ164W5VTX,GOOGL,20200930,914,9416395,13786646335,40362,46196,418,7680231,621897,1
IBM R735QTJ8XC9X,IBM,20200630,1948,506122313,60867732152,10227584,12215460,32374,302621172,43346758,1
IBM R735QTJ8XC9X,IBM,20200930,660,22724949,2757369306,166773,112939,14141,15397644,507407,1
IWM RV0PWMLXVHPH,IWM,20200630,1520,296187000,42214421601,163309923,274619253,258484,200042574,23736139,1
IWM RV0PWMLXVHPH,IWM,20200930,496,27328552,3919458626,1225624,1007348,19850,20636875,284463,1
NB R735QTJ8XC9X,BAC,20200630,2091,5921657893,141146655409.821,107384568,157707032,187805,4005128411,536801725,1
NB R735QTJ8XC9X,BAC,20200930,675,195310981,4717980156,1863900,892851,58812,148634565,12618239,1
QQQ RIWIV7K5Z9LX,QQQ,20200630,1624,207131525,51181130361,107557897,212857396,28650,105291257,20820134,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,608,29008506,8058305379,1785129,2278441,4548,19045927,73281,1
SPY R735QTJ8XC9X,SPY,20200630,2449,584351217,183642898549,369138221,542627960,313306,389644552,40614362,1
SPY R735QTJ8XC9X,SPY,20200930,864,43353486,14402299528,69398708,26862695,111966,28963145,248807,1
USO THORT68ZZSYT,USO,20200630,206,29971680,839934396,37942528,62688308,446,26766200,879630,1
USO THORT68ZZSYT,USO,20200930,54,960643,27175000,2689750,1434420,0,806626,0,0
UW R735QTJ8XC9X,WM,20200630,1324,304453563,32195233671,1541045,1920563,53618,198444841,19384570,1
UW R735QTJ8XC9X,WM,20200930,435,15921640,1801223921,25100,50657,59906,11320844,434224,1
