AAPL R735QTJ8XC9X,AAPL,2,20200630,3329,2593846426,931101245399.059,62128750,60820416,9515,1617853675,171210197,1,20200930,1690,931150080,108071204326,4821281,5704841,323322,695459972,41733069,1
AIG R735QTJ8XC9X,AIG,2,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1,20200930,243,53232267,1454764691,575012,1164438,0,44927033,3244651,1
BNO UN3IMQ2JU1YD,BNO,2,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0,20200930,15,3987561,41940888,10100,3600,0,441164,0,0
EEM SNQLASP67O85,EEM,2,20200630,1096,402276414,16096524604,162866492,266937301,941231,298688854,30555320,1,20200930,525,79579772,3505837834,8802244,8538905,395147,59990446,2716815,1
GOOCV VP83T1ZUHROL,GOOG,2,20200630,2580,224586777,311828810305,3153704,4007761,864,145083673,12179536,1,20200930,1221,19001593,27933888098,10331,13543,1378,15347468,833230,1
GOOG T1AZ164W5VTX,GOOGL,2,20200630,2810,233454986,327028825860,5357763,5656871,5140,152206396,18129403,1,20200930,1344,23668795,34681915324,59588,48915,4026,18958287,1262897,1
IBM R735QTJ8XC9X,IBM,2,20200630,1948,506122832,60867795152,10227584,12215460,32374,302621172,43346758,1,20200930,971,58332004,7077118156,205625,190832,14141,45149476,1564231,1
IWM RV0PWMLXVHPH,IWM,2,20200630,1520,296187000,42214421601,163309923,274619253,258484,200042574,23736139,1,20200930,730,70268332,10340973652,5697832,11870318,90100,50031589,9272715,1
NB R735QTJ8XC9X,BAC,2,20200630,2094,5921794705,141149904534.821,107384568,157832032,187805,4005227568,536801725,1,20200930,986,417578801,10040517660,2366365,1859040,198346,326554050,21974910,1
QQQ RIWIV7K5Z9LX,QQQ,2,20200630,1651,207865091,51831536977,107813897,213108396,28651,105514770,20820134,1,20200930,862,66967156,18598004485,8064379,8394336,52481,32451409,14357695,1
SPY R735QTJ8XC9X,SPY,2,20200630,2450,584357824,183644935549,369139121,542631260,313306,389651159,40614362,1,20200930,1219,90674603,30818705904,89052662,36000566,416849,51494813,8025414,1
USO THORT68ZZSYT,USO,2,20200630,216,31388051,880062518,37951028,62688308,446,26813779,879630,1,20200930,78,2532546,71200000,2742150,1434420,416,990815,0,1
UW R735QTJ8XC9X,WM,2,20200630,1324,304453563,32195233671,1541045,1920563,53618,198444841,19384570,1,20200930,625,38638823,4372188928,25145,51495,59906,30447487,857380,1
