AAPL R735QTJ8XC9X,AAPL,20200930,3338,9708708022,1120257221927,325799391,312302433,649898,6181711307,641098575,1
AIG R735QTJ8XC9X,AIG,20200930,644,765649431,21051758065,10563968,18398838,0,493827743,72508312,1
BNO UN3IMQ2JU1YD,BNO,20200930,39,8288042,87717888,230500,232700,0,4546672,8048,0
EEM SNQLASP67O85,EEM,20200930,1128,419915680,18484105971,175912396,282685743,961076,313171187,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2569,215719158,316376906561,9583404,5812989,1434,140779315,12183425,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2790,236089916,333578113815,7831689,7609218,11926,157749260,18783016,1
IBM R735QTJ8XC9X,IBM,20200930,1933,496988377,60261581278,10596173,12966876,46773,301674708,40758566,1
IWM RV0PWMLXVHPH,IWM,20200930,1506,287324631,42824741558,142418590,306030479,155421,184832981,29591795,1
NB R735QTJ8XC9X,BAC,20200930,2032,5885020883,141345031541,124842175,157712018,1388986,4059971644,485120593,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1684,228463850,63307277608,178815074,312522269,104442,104404124,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2453,565882211,197263506599,391915330,568101920,543662,366352055,41754440,1
USO THORT68ZZSYT,USO,20200930,179,36098144,1019485278,23662538,39827196,69466,32436299,717495,1
UW R735QTJ8XC9X,WM,20200930,1321,301886179,34073721914,1703745,1793995,67896,204070459,18262914,1
