AAPL R735QTJ8XC9X,AAPL,20200930,3365,9996892014,12724888897000,325919401,312435293,75231000,6443586294,642434176,1
AIG R735QTJ8XC9X,AIG,20200630,676,803838616,175008004000,9363225,12100518,0,512138019,74873922,1
AIG R735QTJ8XC9X,AIG,20200930,651,796222362,165910133000,10563968,18398838,0,521021436,72576961,1
BNO UN3IMQ2JU1YD,BNO,20200630,45,9148301,1931073000,341600,375300,0,5053428,30000,0
BNO UN3IMQ2JU1YD,BNO,20200930,38,8385989,1274443000,230500,232700,0,4644619,8048,0
EEM SNQLASP67O85,EEM,20200930,1137,445225589,182771644000,175912396,282685743,42368000,337467689,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2586,220651758,2790221019000,9588405,5817989,2107000,144913669,12206357,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2810,243975361,4149699776000,7831689,7609218,17478000,164556883,18810041,1
IBM R735QTJ8XC9X,IBM,20200630,1950,533749663,785708927000,10371784,12382160,7738000,323363275,43537452,1
IBM R735QTJ8XC9X,IBM,20200930,1949,510432806,720951040000,10596173,12966876,5681000,314185804,40798268,1
IWM RV0PWMLXVHPH,IWM,20200630,1518,307158133,940261455000,165269923,278642553,37011000,208087199,23866982,1
IWM RV0PWMLXVHPH,IWM,20200930,1513,303984471,1338973874000,152518598,308716479,23271000,200982776,29591795,1
NB R735QTJ8XC9X,BAC,20200630,2318,6317653730,1303477981000,107496468,158078632,53545000,4207045378,541459291,1
NB R735QTJ8XC9X,BAC,20200930,2290,6084027490,1321053850000,124842175,157712018,77801000,4241930122,485843696,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1696,236384603,4159791369000,178815074,322764269,29013000,111245025,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2468,644898459,2489588443000,391960330,573231320,181847000,441548853,42326672,1
USO THORT68ZZSYT,USO,20200630,204,30005484,1409710000,38029828,62884508,13000,26788921,879630,1
USO THORT68ZZSYT,USO,20200930,177,36239970,1042684000,23662538,39827196,1965000,32557359,717495,1
UW R735QTJ8XC9X,WM,20200930,1332,306590987,309227334000,1703745,1793995,7714000,208310694,18265771,1
