AAPL R735QTJ8XC9X,AAPL,20200930,3363,9730470640,1122839054000,325799391,312312833,649898,6201259376,641098575,1
AIG R735QTJ8XC9X,AIG,20200930,651,766586617,21079627994,10563968,18398838,0,494764929,72508312,1
BNO UN3IMQ2JU1YD,BNO,20200930,39,8288042,87717888,230500,232700,0,4546672,8048,0
EEM SNQLASP67O85,EEM,20200930,1138,420876787,18533617828,175912396,282685743,961076,314112644,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2588,216103654,316952708156,9583404,5812989,1434,141139925,12183425,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2812,236542640,334269591286,7831689,7609218,11926,158170737,18783016,1
IBM R735QTJ8XC9X,IBM,20200930,1949,497925413,60375645606,10596173,12966876,46773,302477358,40758566,1
IWM RV0PWMLXVHPH,IWM,20200930,1514,287457891,42847258999,142418590,306030479,155421,184952514,29591795,1
NB R735QTJ8XC9X,BAC,20200930,2072,5898315559,144135776018.139,124842175,157712018,1437249,4072711620,485201113,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1699,228700250,63386342545,178815074,312562269,104442,104506792,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2471,566883706,197012137223,391937430,568142820,543662,366986262,41754440,1
USO THORT68ZZSYT,USO,20200930,179,36098144,1035157590,23662538,39827196,69466,32436299,717495,1
UW R735QTJ8XC9X,WM,20200930,1336,302306665,34122241006,1703745,1793995,67896,204474617,18262914,1
