AAPL R735QTJ8XC9X,AAPL,20200630,3323,2594319891,930923436172.059,62056050,60809616,9515,1618284453,171210197,1
AAPL R735QTJ8XC9X,AAPL,20200930,176,39295067,4573620066,400,560,0,28711663,172403,1
AIG R735QTJ8XC9X,AIG,20200630,676,768179661,23950581254,9363225,12100518,0,492064415,74555899,1
AIG R735QTJ8XC9X,AIG,20200930,22,1863033,51286000,0,0,0,1740936,4064,0
BNO UN3IMQ2JU1YD,BNO,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
BNO UN3IMQ2JU1YD,BNO,20200930,3,112419,1196888,0,0,0,112391,0,0
EEM SNQLASP67O85,EEM,20200630,1094,402227786,16104581470,162866492,266937301,941231,298688854,30555320,1
EEM SNQLASP67O85,EEM,20200930,55,7271037,320562798,0,100,0,6620726,2808,1
GOOCV VP83T1ZUHROL,GOOG,20200630,2564,224417748,311604104019,3153704,4007761,864,144950383,12170834,1
GOOCV VP83T1ZUHROL,GOOG,20200930,115,906296,1331411080,0,0,0,725848,3853,1
GOOG T1AZ164W5VTX,GOOGL,20200630,2793,233418694,326982721501,5357763,5656871,5140,152181786,18129403,1
GOOG T1AZ164W5VTX,GOOGL,20200930,133,1182585,1733257502,0,0,0,1037318,1580,1
IBM R735QTJ8XC9X,IBM,20200630,1947,506119453,60868506183,10227584,12215460,32374,302651172,43346758,1
IBM R735QTJ8XC9X,IBM,20200930,116,2157748,262781544,1,0,0,1322040,9801,1
IWM RV0PWMLXVHPH,IWM,20200630,1519,296176353,42212844601,163309923,274619253,258484,200042574,23736139,1
IWM RV0PWMLXVHPH,IWM,20200930,75,4494500,673280824,0,0,0,3897875,2238,1
NB R735QTJ8XC9X,BAC,20200630,2111,5923806377,143434281544.821,107384568,157707032,238152,4006794169,536882539,1
NB R735QTJ8XC9X,BAC,20200930,95,17885579,436429382,0,0,0,14661589,52000,1
QQQ RIWIV7K5Z9LX,QQQ,20200630,1624,207131525,51182284206,107557897,212857396,28650,105291257,20820134,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,86,7449873,2068705775,20,356,0,6294882,13830,1
SPY R735QTJ8XC9X,SPY,20200630,2446,584341986,183668917562,369138221,542627960,313306,389643779,40614362,1
SPY R735QTJ8XC9X,SPY,20200930,130,9091756,3044675310,1,1922,0,6254637,5376,1
USO THORT68ZZSYT,USO,20200630,206,29971680,840106224,37942528,62688308,446,26766200,879630,1
USO THORT68ZZSYT,USO,20200930,11,36427,1030000,450,0,0,28081,0,0
UW R735QTJ8XC9X,WM,20200630,1324,304453563,32194730175,1541045,1920563,53618,198444841,19384570,1
UW R735QTJ8XC9X,WM,20200930,75,1825671,206609071,0,0,0,1355389,30268,0
