AAPL R735QTJ8XC9X,AAPL,20200930,3352,9715834519,1121086209927,325799391,312302433,649898,6188314481,641098575,1
AIG R735QTJ8XC9X,AIG,20200930,649,766240363,21068027065,10563968,18398838,0,494418675,72508312,1
BNO UN3IMQ2JU1YD,BNO,20200930,39,8288042,87717888,230500,232700,0,4546672,8048,0
EEM SNQLASP67O85,EEM,20200930,1133,419994183,18487566971,175912396,282685743,961076,313248217,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2594,215916894,316667581561,9583404,5812989,1434,140929974,12191671,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2819,236294670,333878247815,7831689,7609218,11926,157936571,18783016,1
IBM R735QTJ8XC9X,IBM,20200930,1942,497221340,60289925278,10596173,12966876,46773,301853313,40758566,1
IWM RV0PWMLXVHPH,IWM,20200930,1510,287420976,42839172558,142418590,306030479,155421,184917040,29591795,1
NB R735QTJ8XC9X,BAC,20200930,2041,5889628903,141456492312,124842175,157712018,1388986,4064452536,485120593,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1718,229303236,63540503415,178815074,312522269,104443,104582253,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2464,566727744,197540820599,391915330,568101920,543662,366841554,41754440,1
USO THORT68ZZSYT,USO,20200930,186,36121055,1020133410,23671038,39827196,69466,32436364,717495,1
UW R735QTJ8XC9X,WM,20200930,1329,301997996,34086382914,1703745,1793995,67896,204172421,18262914,1
