AAPL R735QTJ8XC9X,AAPL,20200930,3365,9729994429,1122728053927,325799391,312312833,649898,6200771376,641098575,1
AIG R735QTJ8XC9X,AIG,20200930,651,766586617,21077559065,10563968,18398838,0,494764929,72508312,1
BNO UN3IMQ2JU1YD,BNO,20200930,39,8288042,87717888,230500,232700,0,4546672,8048,0
EEM SNQLASP67O85,EEM,20200930,1138,420876787,18526481971,175912396,282685743,961076,314112644,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2588,216103654,316944311561,9583404,5812989,1434,141139925,12183425,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2812,236542640,334242089815,7831689,7609218,11926,158170737,18783016,1
IBM R735QTJ8XC9X,IBM,20200930,1949,497895413,60371939278,10596173,12966876,46773,302447358,40758566,1
IWM RV0PWMLXVHPH,IWM,20200930,1514,287457891,42844702558,142418590,306030479,155421,184952514,29591795,1
NB R735QTJ8XC9X,BAC,20200930,2047,5894643923,141577349541,124842175,157712018,1388986,4069402932,485120593,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1699,228700250,63373292608,178815074,312562269,104442,104506792,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2472,566797066,197570034599,391937430,568142820,543662,366986262,41754440,1
USO THORT68ZZSYT,USO,20200930,179,36098144,1019485278,23662538,39827196,69466,32436299,717495,1
UW R735QTJ8XC9X,WM,20200930,1336,302306665,34121333914,1703745,1793995,67896,204474617,18262914,1
