AAPL R735QTJ8XC9X,AAPL,20200930,3341,9709977689,1120404255927,325799391,312302433,649898,6182945414,641098575,1
AIG R735QTJ8XC9X,AIG,20200930,644,765649431,21051758065,10563968,18398838,0,493827743,72508312,1
BNO UN3IMQ2JU1YD,BNO,20200930,39,8288042,87717888,230500,232700,0,4546672,8048,0
EEM SNQLASP67O85,EEM,20200930,1129,419920918,18484336971,175912396,282685743,961076,313174990,32950877,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2571,215731114,316394465561,9583404,5812989,1434,140791005,12183425,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2792,236138145,333648806815,7831689,7609218,11926,157796421,18783016,1
IBM R735QTJ8XC9X,IBM,20200930,1934,496996988,60262629278,10596173,12966876,46773,301683219,40758566,1
IWM RV0PWMLXVHPH,IWM,20200930,1507,287333222,42826028558,142418590,306030479,155421,184836877,29591795,1
NB R735QTJ8XC9X,BAC,20200930,2033,5885043672,141346034541,124842175,157712018,1388986,4059993409,485120593,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1686,228470930,63309239608,178815074,312522269,104442,104410988,32345398,1
SPY R735QTJ8XC9X,SPY,20200930,2455,565986784,197298529599,391915330,568101920,543662,366418141,41754440,1
USO THORT68ZZSYT,USO,20200930,179,36098144,1019485278,23662538,39827196,69466,32436299,717495,1
UW R735QTJ8XC9X,WM,20200930,1322,301888476,34073981914,1703745,1793995,67896,204072756,18262914,1
