AAPL R735QTJ8XC9X,AAPL,20200930,3274,9663010703,1114962933259,265228991,291501233,649898,6140539968,640717603,1
AIG R735QTJ8XC9X,AIG,20200930,628,762838163,20974206289,10173268,17334438,0,491284427,72384594,1
BNO UN3IMQ2JU1YD,BNO,20200930,37,7893886,83519888,230500,232700,0,4152516,8048,0
EEM SNQLASP67O85,EEM,20200930,1100,417251323,18366585369,165745296,273437743,961076,311124798,32950852,1
GOOCV VP83T1ZUHROL,GOOG,20200930,2524,214951626,315248728923,9144704,5588289,1434,140062547,12176834,1
GOOG T1AZ164W5VTX,GOOGL,20200930,2740,235049414,332052254865,7436089,7149018,11926,156795136,18774703,1
IBM R735QTJ8XC9X,IBM,20200930,1894,494513334,59960476738,9657073,12334776,46773,299507638,40577520,1
IWM RV0PWMLXVHPH,IWM,20200930,1473,285448404,42543352932,134723990,299100279,155421,183312946,29508001,1
NB R735QTJ8XC9X,BAC,20200930,1993,5862649738,140806081471,121131275,153617618,1388986,4038714740,484979627,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,1651,226378996,62727474588,170578174,294426569,104442,103335114,31976473,1
SPY R735QTJ8XC9X,SPY,20200930,2404,559277340,195050512921,375436630,561053620,543662,360730366,41483299,1
USO THORT68ZZSYT,USO,20200930,172,33759715,953332278,22844926,38616768,69466,30100540,717495,1
UW R735QTJ8XC9X,WM,20200930,1299,300768625,33947283616,1634745,1716595,67896,203017437,18262914,1
