AAPL R735QTJ8XC9X,AAPL,2,20200630,3323,2593821891,931028543399.059,62056050,60809616,9515,1617836453,171210197,1,20200930,176,39295067,4573620066,400,560,0,28711663,172403,1
AIG R735QTJ8XC9X,AIG,2,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1,20200930,22,1863033,51286000,0,0,0,1740936,4064,0
BNO UN3IMQ2JU1YD,BNO,2,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0,20200930,3,112419,1196888,0,0,0,112391,0,0
EEM SNQLASP67O85,EEM,2,20200630,1094,402227786,16094457604,162866492,266937301,941231,298688854,30555320,1,20200930,55,7271037,320562798,0,100,0,6620726,2808,1
GOOCV VP83T1ZUHROL,GOOG,2,20200630,2578,224501641,311708424305,3153704,4007761,864,144998537,12179536,1,20200930,119,923050,1356033080,0,0,0,725848,3853,1
GOOG T1AZ164W5VTX,GOOGL,2,20200630,2810,233454986,327028825860,5357763,5656871,5140,152206396,18129403,1,20200930,137,1184258,1735711502,0,0,0,1038573,1580,1
IBM R735QTJ8XC9X,IBM,2,20200630,1947,506089972,60863567152,10227584,12215460,32374,302621172,43346758,1,20200930,116,2157748,262781544,1,0,0,1322040,9801,1
IWM RV0PWMLXVHPH,IWM,2,20200630,1519,296176353,42212844601,163309923,274619253,258484,200042574,23736139,1,20200930,75,4494500,673280824,0,0,0,3897875,2238,1
NB R735QTJ8XC9X,BAC,2,20200630,2092,5920326659,141115058534.821,107384568,157707032,187805,4003759522,536801725,1,20200930,95,17885579,436429382,0,0,0,14661589,52000,1
QQQ RIWIV7K5Z9LX,QQQ,2,20200630,1649,207731917,51329777977,107557897,212857396,28651,105381596,20820134,1,20200930,90,7471116,2074607775,20,356,0,6298303,13830,1
SPY R735QTJ8XC9X,SPY,2,20200630,2446,584341986,183639959549,369139121,542631260,313306,389643779,40614362,1,20200930,130,9091756,3044675310,1,1922,0,6254637,5376,1
USO THORT68ZZSYT,USO,2,20200630,216,31388051,880062518,37951028,62688308,446,26813779,879630,1,20200930,11,36427,1030000,450,0,0,28081,0,0
UW R735QTJ8XC9X,WM,2,20200630,1324,304453563,32195233671,1541045,1920563,53618,198444841,19384570,1,20200930,75,1825671,206609071,0,0,0,1355389,30268,0
