20201107 03:00,2,20200630,2451,584361679,183646124549,369139121,542631260,313306,389655013,40614362,1,20200930,1298,104158528,35306444143,112396762,37202674,416849,63221211,8994575,1
20201110 03:00,1,20200930,1396,118457318,40070237542,112476862,37446774,416849,67964381,9010671,1
20201111 03:00,2,20181231,2280,791624300,170491288836,359424966,6695261836,644307,506324660,85496398,1,20200930,1510,155734138,52565215724,113193667,38961213,417191,104294589,9036597,1
20201113 03:00,7,20181231,2281,791629915,170492691836,359424966,6695261836,644307,506324660,85496398,1,20190331,2224,621752384,174694883246,287143357,477629432,418324,442734112,71841838,1,20190630,2242,602708915,177302860734,319568319,514267687,407485,426318551,61238098,1,20190930,2244,621539042,182727750999,310369399,510602077,367726,653808050,64435135,1,20191231,2509,640063638,206789068550,298970465,474608407,411653,485823096,39737037,1,20200331,2459,745489796,175512457048,424659174,576382812,523486,515399393,69326981,1,20200930,1809,321090647,107671284571,180233167,138499031,417191,242271683,16768236,1
20201114 03:00,3,20191231,2510,640084797,206795878550,298970465,474608407,411653,485823096,39737037,1,20200630,2452,584402935,183658846549,369139121,542631260,313306,389655013,40614362,1,20200930,2113,493974287,168282315902,226976017,264348981,417709,306260662,37625938,1
20201117 03:00,3,20200331,2460,745510955,175517911048,424659174,576382812,523486,515399393,69326981,1,20200630,2454,584424223,183665410549,369139121,542631260,313306,389655013,40614362,1,20200930,2404,559277340,195050512921,375436630,561053620,543662,360730366,41483299,1
20201118 03:00,1,20200930,2426,564913916,196939092921,391247330,567820720,543662,365825915,41754254,1
20201119 03:00,4,20191231,2511,640116053,206805938550,298970465,474608407,411653,485823096,39737037,1,20200331,2461,745540372,175525493048,424659174,576382812,523486,515399393,69326981,1,20200630,2455,584453029,183674293549,369139121,542631260,313306,389655013,40614362,1,20200930,2432,565090921,196998376921,391913330,568098620,543662,365927152,41754254,1
20201120 03:00,1,20200930,2442,565479991,197128699599,391915330,568101920,543662,366127201,41754254,1
20201121 03:00,1,20200930,2443,565480119,197128741599,391915330,568101920,543662,366127201,41754254,1
20201124 03:00,2,20200331,2462,745541606,175525811048,424659174,576382812,523486,515399393,69326981,1,20200930,2444,565481974,197129362599,391915330,568101920,543662,366127201,41754254,1
20201125 03:00,1,20200930,2445,565485875,197130668599,391915330,568101920,543662,366130858,41754254,1
20201126 03:00,1,20200930,2448,565505691,197137305599,391915330,568101920,543662,366141374,41754254,1
20201128 03:00,1,20200930,2449,565595759,197161598599,391915330,568101920,543662,366141374,41754254,1
20201201 03:00,3,20200331,2463,745569396,175532974048,424659174,576382812,523486,515399393,69326981,1,20200630,2456,584483230,183683606549,369139121,542631260,313306,389655013,40614362,1,20200930,2454,565972279,197287799599,391915330,568101920,543662,366352055,41754440,1
20201202 03:00,2,20200630,2457,584572721,183686917549,369139121,542631260,313306,389655013,40614362,1,20200930,2456,566076852,197322822599,391915330,568101920,543662,366418141,41754440,1
20201203 03:00,1,20200930,2457,566155427,197349136599,391915330,568101920,543662,366496716,41754440,1
20201204 03:00,2,20191231,2512,640143993,206814931550,298970465,474608407,411653,485823096,39737037,1,20200930,2461,566546411,197480073599,391915330,568101920,543662,366662160,41754440,1
20201208 03:00,1,20200930,2462,566548934,197480939599,391915330,568101920,543662,366662744,41754440,1
20201211 03:00,1,20200930,2464,566727744,197540820599,391915330,568101920,543662,366841554,41754440,1
20201212 03:00,1,20200930,2465,566736187,197543648599,391915330,568101920,543662,366849547,41754440,1
20201215 03:00,1,20200930,2469,566741967,197545582599,391925330,568142820,543662,366851599,41754440,1
20201219 03:00,2,20200331,2464,745642755,175551881048,424659174,576382812,523486,515472752,69326981,1,20200930,2470,566749043,197548082599,391937430,568142820,543662,366851599,41754440,1
20201222 03:00,1,20200930,2471,566883706,197593179599,391937430,568142820,543662,366986262,41754440,1
20201224 03:00,2,20200630,2459,584648016,183710135549,369139121,542631260,313306,389727287,40614362,1,20200930,2473,566887134,197594327599,391937430,568142820,543662,366986262,41754440,1
20201230 03:00,1,20200930,2474,566953969,197616708599,391937430,568142820,543662,367053097,41754440,1
20201231 03:00,4,20190331,2225,621752384,174694883246,287143357,477629432,418666,442734112,71841838,1,20190630,2243,602708915,177302860734,319568319,514267687,407827,426318551,61238098,1,20190930,2245,621539042,182727750999,310369399,510602077,368068,653808050,64435135,1,20200630,2460,584648016,183710135549,369139121,542631260,313648,389727287,40614362,1
